
E  /  dE   / X  /   Y  /  FWHMx  /  FWHMy/............./W
0.09411 0.00109 -2.16909 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.04743720e+08
0.09411 0.00109 -1.44606 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.38763321e+08
0.09411 0.00109 -0.72303 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.04564637e+08
0.09411 0.00109 -0.00000 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.70634337e+08
0.09411 0.00109 0.72303 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.04206563e+08
0.09411 0.00109 1.44606 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.41270026e+08
0.09411 0.00109 2.16909 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.02595089e+08
0.09411 0.00109 2.89212 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.36256616e+08
0.09411 0.00109 3.61515 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.52550198e+08
0.09411 0.00109 4.33818 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.83078561e+08
0.09411 0.00109 5.06121 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.74931552e+08
0.09411 0.00109 5.78424 -0.00000 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 1.70993339e+08
0.09411 0.00109 5.42272 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 7.26050277e+08
0.09411 0.00109 4.69969 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.11727136e+08
0.09411 0.00109 3.97666 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.70276216e+08
0.09411 0.00109 3.25363 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.46283894e+08
0.09411 0.00109 2.53060 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.05101794e+08
0.09411 0.00109 1.80757 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.07519198e+08
0.09411 0.00109 1.08454 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.51028507e+08
0.09411 0.00109 0.36151 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.38315899e+08
0.09411 0.00109 -0.36151 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.38315899e+08
0.09411 0.00109 -1.08454 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.50670434e+08
0.09411 0.00109 -1.80757 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.06982040e+08
0.09411 0.00109 -2.53060 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.05638952e+08
0.09411 0.00109 -3.25363 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.48790599e+08
0.09411 0.00109 -3.97666 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.70276216e+08
0.09411 0.00109 -4.69969 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.11727136e+08
0.09411 0.00109 -5.42272 -0.63487 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 7.27840788e+08
0.09411 0.00109 -5.78424 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 1.47358656e+08
0.09411 0.00109 -5.06121 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 9.62934269e+08
0.09411 0.00109 -4.33818 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.78691610e+08
0.09411 0.00109 -3.61515 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.95790734e+08
0.09411 0.00109 -2.89212 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 7.19246357e+08
0.09411 0.00109 -2.16909 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.47088931e+08
0.09411 0.00109 -1.44606 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 7.27482667e+08
0.09411 0.00109 -0.72303 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.54071935e+08
0.09411 0.00109 -0.00000 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.94895456e+08
0.09411 0.00109 0.72303 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.53534778e+08
0.09411 0.00109 1.44606 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 7.24975962e+08
0.09411 0.00109 2.16909 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.47268015e+08
0.09411 0.00109 2.89212 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 7.18709200e+08
0.09411 0.00109 3.61515 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 6.96685966e+08
0.09411 0.00109 4.33818 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 5.74573431e+08
0.09411 0.00109 5.06121 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 9.63829500e+08
0.09411 0.00109 5.78424 -1.26975 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 1.48791069e+08
0.09411 0.00109 5.42272 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 1.53625430e+08
0.09411 0.00109 4.69969 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.40822651e+08
0.09411 0.00109 3.97666 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.08414477e+08
0.09411 0.00109 3.25363 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.74932011e+08
0.09411 0.00109 2.53060 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.13786007e+08
0.09411 0.00109 1.80757 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.89614143e+08
0.09411 0.00109 1.08454 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.04833456e+08
0.09411 0.00109 0.36151 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.93016103e+08
0.09411 0.00109 -0.36151 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.93016103e+08
0.09411 0.00109 -1.08454 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.05370614e+08
0.09411 0.00109 -1.80757 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.89793203e+08
0.09411 0.00109 -2.53060 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.14860276e+08
0.09411 0.00109 -3.25363 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 3.74215792e+08
0.09411 0.00109 -3.97666 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.08772551e+08
0.09411 0.00109 -4.69969 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 4.37778788e+08
0.09411 0.00109 -5.42272 -1.90462 0.76398 0.92277 0.00377 0.00431 -0.00116 -0.00066 1.49865373e+08
0.09084 0.00105 -5.15916 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.68529101e+08
0.09084 0.00105 -4.42214 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.60835099e+08
0.09084 0.00105 -3.68511 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.63632293e+08
0.09084 0.00105 -2.94809 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.50695323e+08
0.09084 0.00105 -2.21107 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.41954168e+08
0.09084 0.00105 -1.47404 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.53667327e+08
0.09084 0.00105 -0.73702 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.43877218e+08
0.09084 0.00105 0.00000 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.30415818e+08
0.09084 0.00105 0.73702 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.43527552e+08
0.09084 0.00105 1.47404 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.54716281e+08
0.09084 0.00105 2.21107 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.44401695e+08
0.09084 0.00105 2.94809 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.49646416e+08
0.09084 0.00105 3.68511 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.66953917e+08
0.09084 0.00105 4.42214 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.64331579e+08
0.09084 0.00105 5.15916 1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.70102531e+08
0.09084 0.00105 5.52767 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.04191394e+08
0.09084 0.00105 4.79065 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.50868403e+08
0.09084 0.00105 4.05362 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.04541015e+08
0.09084 0.00105 3.31660 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.31988337e+08
0.09084 0.00105 2.57958 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.58736327e+08
0.09084 0.00105 1.84256 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.10659833e+08
0.09084 0.00105 1.10553 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.51568555e+08
0.09084 0.00105 0.36851 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.13107360e+08
0.09084 0.00105 -0.36851 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.12757740e+08
0.09084 0.00105 -1.10553 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.53316795e+08
0.09084 0.00105 -1.84256 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.08911593e+08
0.09084 0.00105 -2.57958 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.61533520e+08
0.09084 0.00105 -3.31660 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.30065287e+08
0.09084 0.00105 -4.05362 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.02967585e+08
0.09084 0.00105 -4.79065 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.52791453e+08
0.09084 0.00105 -5.52767 0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.04191394e+08
0.09084 0.00105 -5.89618 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.99995615e+07
0.09084 0.00105 -5.15916 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.04714960e+08
0.09084 0.00105 -4.42214 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.79542997e+08
0.09084 0.00105 -3.68511 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.30939384e+08
0.09084 0.00105 -2.94809 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.79716941e+08
0.09084 0.00105 -2.21107 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.60660289e+08
0.09084 0.00105 -1.47404 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.15730609e+08
0.09084 0.00105 -0.73702 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.49296750e+08
0.09084 0.00105 0.00000 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.49646416e+08
0.09084 0.00105 0.73702 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.49471560e+08
0.09084 0.00105 1.47404 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.16604706e+08
0.09084 0.00105 2.21107 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.58037951e+08
0.09084 0.00105 2.94809 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.82339302e+08
0.09084 0.00105 3.68511 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.23247136e+08
0.09084 0.00105 4.42214 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.76570993e+08
0.09084 0.00105 5.15916 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.06288390e+08
0.09084 0.00105 5.89618 0.00000 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.03492050e+07
0.09084 0.00105 5.52767 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.88282421e+08
0.09084 0.00105 4.79065 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.87409189e+08
0.09084 0.00105 4.05362 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.82688080e+08
0.09084 0.00105 3.31660 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.47549398e+08
0.09084 0.00105 2.57958 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.85310417e+08
0.09084 0.00105 1.84256 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.79716941e+08
0.09084 0.00105 1.10553 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.39856261e+08
0.09084 0.00105 0.36851 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.13457892e+08
0.09084 0.00105 -0.36851 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.13632748e+08
0.09084 0.00105 -1.10553 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.39506640e+08
0.09084 0.00105 -1.84256 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.79716941e+08
0.09084 0.00105 -2.57958 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.83387367e+08
0.09084 0.00105 -3.31660 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.49122805e+08
0.09084 0.00105 -4.05362 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.76394405e+08
0.09084 0.00105 -4.79065 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.88108476e+08
0.09084 0.00105 -5.52767 -0.64763 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 4.89855851e+08
0.09084 0.00105 -5.89618 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.49647287e+07
0.09084 0.00105 -5.15916 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 7.31986560e+08
0.09084 0.00105 -4.42214 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.34785531e+08
0.09084 0.00105 -3.68511 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.12582018e+08
0.09084 0.00105 -2.94809 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.18875692e+08
0.09084 0.00105 -2.21107 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.66603431e+08
0.09084 0.00105 -1.47404 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.18700836e+08
0.09084 0.00105 -0.73702 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.86533315e+08
0.09084 0.00105 0.00000 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.81463405e+08
0.09084 0.00105 0.73702 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.86008839e+08
0.09084 0.00105 1.47404 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.19400169e+08
0.09084 0.00105 2.21107 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.69575435e+08
0.09084 0.00105 2.94809 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.18001549e+08
0.09084 0.00105 3.68511 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 6.13805782e+08
0.09084 0.00105 4.42214 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.30764573e+08
0.09084 0.00105 5.15916 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 7.36357184e+08
0.09084 0.00105 5.89618 -1.29527 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 3.49647287e+07
0.09084 0.00105 5.52767 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.38456799e+07
0.09084 0.00105 4.79065 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.70976628e+08
0.09084 0.00105 4.05362 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.93354063e+08
0.09084 0.00105 3.31660 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.59787922e+08
0.09084 0.00105 2.57958 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.92130299e+08
0.09084 0.00105 1.84256 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.65731930e+08
0.09084 0.00105 1.10553 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.83214287e+08
0.09084 0.00105 0.36851 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.70976628e+08
0.09084 0.00105 -0.36851 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.70801818e+08
0.09084 0.00105 -1.10553 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.83389121e+08
0.09084 0.00105 -1.84256 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.64857810e+08
0.09084 0.00105 -2.57958 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.92654776e+08
0.09084 0.00105 -3.31660 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.58913802e+08
0.09084 0.00105 -4.05362 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.92829586e+08
0.09084 0.00105 -4.79065 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 2.66081574e+08
0.09084 0.00105 -5.52767 -1.94290 0.77480 0.93802 0.00390 0.00450 -0.00121 -0.00068 5.10485034e+07
0.08759 0.00102 -5.28084 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.32758107e+08
0.08759 0.00102 -4.52644 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.88352651e+08
0.08759 0.00102 -3.77203 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.95510352e+08
0.08759 0.00102 -3.01762 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.91420244e+08
0.08759 0.00102 -2.26322 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.03860978e+08
0.08759 0.00102 -1.50881 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.92442760e+08
0.08759 0.00102 -0.75441 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.97214568e+08
0.08759 0.00102 -0.00000 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.05224355e+08
0.08759 0.00102 0.75441 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.98918762e+08
0.08759 0.00102 1.50881 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.93294867e+08
0.08759 0.00102 2.26322 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.03690570e+08
0.08759 0.00102 3.01762 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.93124459e+08
0.08759 0.00102 3.77203 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.00452569e+08
0.08759 0.00102 4.52644 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.88693489e+08
0.08759 0.00102 5.28084 1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.32928526e+08
0.08759 0.00102 5.65805 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.53075479e+08
0.08759 0.00102 4.90364 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 8.02683781e+08
0.08759 0.00102 4.14923 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.07647484e+08
0.08759 0.00102 3.39483 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.09388936e+08
0.08759 0.00102 2.64042 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.37508429e+08
0.08759 0.00102 1.88602 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.88938392e+08
0.08759 0.00102 1.13161 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.18421284e+08
0.08759 0.00102 0.37720 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.18421284e+08
0.08759 0.00102 -0.37720 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.17398746e+08
0.08759 0.00102 -1.13161 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.16546615e+08
0.08759 0.00102 -1.88602 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.92858093e+08
0.08759 0.00102 -2.64042 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.39212645e+08
0.08759 0.00102 -3.39483 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.09559344e+08
0.08759 0.00102 -4.14923 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.12589723e+08
0.08759 0.00102 -4.90364 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 8.11034452e+08
0.08759 0.00102 -5.65805 0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.53757156e+08
0.08759 0.00102 -5.28084 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.26942318e+08
0.08759 0.00102 -4.52644 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 9.81626009e+07
0.08759 0.00102 -3.77203 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.46029508e+08
0.08759 0.00102 -3.01762 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.27171449e+08
0.08759 0.00102 -2.26322 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.07136215e+08
0.08759 0.00102 -1.50881 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.22948168e+08
0.08759 0.00102 -0.75441 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.60270394e+08
0.08759 0.00102 -0.00000 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.25845308e+08
0.08759 0.00102 0.75441 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.59077448e+08
0.08759 0.00102 1.50881 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.23118576e+08
0.08759 0.00102 2.26322 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.12930540e+08
0.08759 0.00102 3.01762 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.28705234e+08
0.08759 0.00102 3.77203 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.41768946e+08
0.08759 0.00102 4.52644 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 1.11796305e+08
0.08759 0.00102 5.28084 0.00000 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.32566234e+08
0.08759 0.00102 5.65805 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.45917777e+08
0.08759 0.00102 4.90364 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.16035346e+08
0.08759 0.00102 4.14923 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.12211626e+08
0.08759 0.00102 3.39483 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.27757212e+08
0.08759 0.00102 2.64042 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.65212611e+08
0.08759 0.00102 1.88602 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.92309587e+08
0.08759 0.00102 1.13161 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.71859043e+08
0.08759 0.00102 0.37720 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.83618101e+08
0.08759 0.00102 -0.37720 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.82084293e+08
0.08759 0.00102 -1.13161 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.70325258e+08
0.08759 0.00102 -1.88602 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.94013803e+08
0.08759 0.00102 -2.64042 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.67428096e+08
0.08759 0.00102 -3.39483 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.25882544e+08
0.08759 0.00102 -4.14923 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 3.08803195e+08
0.08759 0.00102 -4.90364 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.33588728e+08
0.08759 0.00102 -5.65805 -0.66400 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 2.48814939e+08
0.08759 0.00102 -5.28084 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.49267486e+08
0.08759 0.00102 -4.52644 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.48244992e+08
0.08759 0.00102 -3.77203 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 4.84677875e+08
0.08759 0.00102 -3.01762 -1.32801 0.78974 0.95992 0.00419 0.00479 -0.00122 -0.00066 5.00186180e+08
