#1PLOTGEOM**GeoViewer Blue plot                                                             
# Origin and axis parameters
#  X0PICT=   0.00000E+00  Y0PICT=  -0.29339E+01  Z0PICT=  -0.91554E+01
#  X1PICT=   0.00000E+00  Y1PICT=   0.29012E+01  Z1PICT=   0.38258E+01
#  TYX=   0.00000E+00 TYY=   0.10000E+01 TYZ=   0.00000E+00
#  TXX=   0.00000E+00 TXY=   0.00000E+00 TXZ=   0.10000E+01
#  XAXLEN=   0.12981E+02 YAXLEN=   0.58351E+01
-3.33457 -0.44664 0 -0.4630039 -5.99938
1.65913 -0.44664 0 -0.4630039 -1.00568

-3.33457 -0.32164 0 -0.3380039 -5.99938
1.65913 -0.32164 0 -0.3380039 -1.00568

-3.33457 -0.24664 0 -0.2630039 -5.99938
1.65913 -0.24664 0 -0.2630039 -1.00568

-3.33457 -0.12164 0 -0.1380039 -5.99938
1.65913 -0.12164 0 -0.1380039 -1.00568

-3.33457 -0.04664 0 -0.0630039 -5.99938
1.65913 -0.04664 0 -0.0630039 -1.00568

-3.33457 0.07836 0 0.0619961 -5.99938
1.65913 0.07836 0 0.0619961 -1.00568

-3.33457 0.15336 0 0.1369961 -5.99938
1.65913 0.15336 0 0.1369961 -1.00568

-3.33457 0.27836 0 0.2619961 -5.99938
1.65913 0.27836 0 0.2619961 -1.00568

-3.33457 0.35336 0 0.3369961 -5.99938
1.65913 0.35336 0 0.3369961 -1.00568

-3.33457 0.47836 0 0.4619961 -5.99938
1.65913 0.47836 0 0.4619961 -1.00568

-3.33457 0.55336 0 0.5369961 -5.99938
1.65913 0.55336 0 0.5369961 -1.00568

-3.33457 0.67836 0 0.6619961 -5.99938
1.65913 0.67836 0 0.6619961 -1.00568

-3.33457 0.75336 0 0.7369961 -5.99938
1.65913 0.75336 0 0.7369961 -1.00568

-3.33457 0.87836 0 0.8619961 -5.99938
1.65913 0.87836 0 0.8619961 -1.00568

-3.33457 0.95336 0 0.9369961 -5.99938
1.65913 0.95336 0 0.9369961 -1.00568

-3.33457 1.07836 0 1.0619961 -5.99938
